symbol,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,expires,price,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw
BTC280121P00054000,0.5586,-0.4558,0.0123,-0.8125,-0.0048,0.2286,19.5,20.1,19.5,2.0,20.1,2025-12-02T05:00:00Z,25.0,19.86,22.43,30,P,17.95,21,A,A,2025-12-05T20:55:42.677248208Z,I,19.5,10.0,2025-12-02T19:55:15.490458156Z,I,19.5,19.5,19.5,1.0,19.5,2025-12-02T19:55:00Z,10.0,19.5,2028-01-21,54000,16.5,16.6,15.9,6.0,15.9,2025-10-31T04:00:00Z,6.0,16.15
BTC280121C00058000,0.5578,0.5088,0.0124,0.2465,-0.0093,0.23,17.2,17.2,17.2,1.0,17.2,2025-10-03T04:00:00Z,6.0,17.2,11.07,21,A,5.99,18,A,A,2025-12-05T20:59:50.949587629Z,n,17.2,6.0,2025-10-03T16:39:31.795129468Z,I,17.2,17.2,17.2,1.0,17.2,2025-10-03T16:39:00Z,6.0,17.2,2028-01-21,58000,13.0,13.0,13.0,1.0,13.0,2025-09-23T04:00:00Z,6.0,13.0
BTC251219C00033000,0.9922,0.8572,0.0305,0.0095,-0.0671,0.0168,21.38,21.38,21.38,1.0,21.38,2025-08-11T04:00:00Z,10.0,21.38,8.13,385,A,6.24,57,X, ,2025-12-05T20:59:48.804574359Z,a,21.38,10.0,2025-08-11T14:37:11.832406388Z,X,21.38,21.38,21.38,1.0,21.38,2025-08-11T14:37:00Z,10.0,21.38,2025-12-19,33000,15.85,16.07,15.85,6.0,15.9,2025-05-12T04:00:00Z,10.0,15.965
BTC260116P00038000,0.5347,-0.3682,0.0532,-0.0186,-0.0309,0.05,2.0,2.0,2.0,1.0,2.0,2025-12-05T05:00:00Z,1.0,2.0,2.61,473,A,1.37,22,P,A,2025-12-05T20:59:55.21016143Z,I,1.98,1.0,2025-12-05T20:23:21.973375594Z,M,2.0,2.0,2.0,1.0,2.0,2025-12-05T20:23:00Z,1.0,2.0,2026-01-16,38000,1.35,1.45,1.35,3.0,1.45,2025-12-03T05:00:00Z,3.0,1.383333
BTC260320P00070000,0.5874,-0.9485,0.0085,-0.1922,0.0006,0.0223,27.1,27.1,27.1,1.0,27.1,2025-11-14T05:00:00Z,5.0,27.1,31.48,21,Z,28.42,21,Z, ,2025-12-05T20:59:24.740423949Z,a,27.1,5.0,2025-11-14T17:15:27.150361791Z,X,27.1,27.1,27.1,1.0,27.1,2025-11-14T17:15:00Z,5.0,27.1,2026-03-20,70000,22.85,22.85,22.85,1.0,22.85,2025-10-30T04:00:00Z,5.0,22.85
BTC280121C00040000,0.5754,0.6878,0.0107,0.2881,-0.0088,0.2041,14.32,14.32,14.0,3.0,14.0,2025-12-05T05:00:00Z,3.0,14.106667,14.53,28,S,12.77,29,P, ,2025-12-05T20:59:23.318342329Z,g,14.32,1.0,2025-12-05T18:57:29.326378948Z,J,14.32,14.32,14.32,1.0,14.32,2025-12-05T18:57:00Z,1.0,14.32,2028-01-21,40000,15.0,15.0,15.0,1.0,15.0,2025-12-04T05:00:00Z,1.0,15.0
BTC251219C00052000,,,,,,,0.17,0.17,0.17,1.0,0.17,2025-12-05T05:00:00Z,1.0,0.17,0.52,478,X,0.0,0,?, ,2025-12-05T20:55:04.467449434Z,f,0.17,1.0,2025-12-05T15:05:18.694820855Z,Z,0.17,0.17,0.17,1.0,0.17,2025-12-05T15:05:00Z,1.0,0.17,2025-12-19,52000,0.13,0.13,0.08,2.0,0.08,2025-11-28T05:00:00Z,2.0,0.105
BTC280121C00035000,0.582,0.7424,0.0096,0.2925,-0.0082,0.1861,14.5,14.5,14.3,2.0,14.3,2025-12-01T05:00:00Z,2.0,14.4,17.73,13,B,13.48,17,A, ,2025-12-05T20:59:48.806236969Z,I,14.5,1.0,2025-12-01T19:06:39.987746445Z,I,14.5,14.5,14.5,1.0,14.5,2025-12-01T19:06:00Z,1.0,14.5,2028-01-21,35000,16.6,16.6,16.4,2.0,16.4,2025-11-28T05:00:00Z,2.0,16.5
BTC270115C00042000,0.5788,0.606,0.016,0.1645,-0.0129,0.1603,9.2,9.55,9.2,2.0,9.55,2025-12-04T05:00:00Z,4.0,9.2875,10.86,32,A,7.43,9,I, ,2025-12-05T20:59:48.80598224Z,I,9.2,3.0,2025-12-04T19:39:43.959101072Z,I,9.2,9.2,9.2,1.0,9.2,2025-12-04T19:39:00Z,3.0,9.2,2027-01-15,42000,9.5,9.5,9.5,1.0,9.5,2025-12-03T05:00:00Z,2.0,9.5
BTC260320C00033000,0.4965,0.8039,0.0264,0.0672,-0.0163,0.0584,,,,,,,,,9.62,709,X,6.78,688,X,A,2025-12-05T20:55:05.534833269Z,,,,,,,,,,,,,,2026-03-20,33000,,,,,,,,
BTC251219P00047000,,,,,,,6.45,6.45,6.45,1.0,6.45,2025-12-03T05:00:00Z,1.0,6.45,8.189,42,B,6.41,42,B, ,2025-12-05T20:55:01.2280198Z,a,6.45,1.0,2025-12-03T15:11:58.143290806Z,A,6.45,6.45,6.45,1.0,6.45,2025-12-03T15:11:00Z,1.0,6.45,2025-12-19,47000,6.9,6.9,6.9,1.0,6.9,2025-11-28T05:00:00Z,25.0,6.9
BTC270115C00054000,0.5223,0.4123,0.0179,0.127,-0.0115,0.1622,5.8,5.91,5.8,2.0,5.91,2025-11-19T05:00:00Z,2.0,5.855,6.18,51,A,3.55,81,A,A,2025-12-05T20:59:50.716155963Z,g,5.8,1.0,2025-11-19T20:21:49.282732672Z,C,5.8,5.8,5.8,1.0,5.8,2025-11-19T20:21:00Z,1.0,5.8,2027-01-15,54000,11.6,11.6,11.6,1.0,11.6,2025-10-13T04:00:00Z,1.0,11.6
BTC251219P00044000,0.3446,-0.9436,0.0441,-0.0149,-0.0068,0.0085,4.19,4.19,4.19,1.0,4.19,2025-12-05T05:00:00Z,1.0,4.19,5.27,80,A,3.63,78,X, ,2025-12-05T20:59:48.804738416Z,f,4.19,1.0,2025-12-05T16:07:35.999084729Z,A,4.19,4.19,4.19,1.0,4.19,2025-12-05T16:07:00Z,1.0,4.19,2025-12-19,44000,4.5,4.9,4.5,2.0,4.9,2025-12-02T05:00:00Z,2.0,4.7
BTC260618C00055000,0.5211,0.2653,0.0218,0.045,-0.0135,0.0945,1.75,1.75,1.75,1.0,1.75,2025-12-05T05:00:00Z,1.0,1.75,2.72,264,X,1.33,224,A, ,2025-12-05T20:59:54.975707779Z,I,1.75,1.0,2025-12-05T16:26:22.957157376Z,A,1.75,1.75,1.75,1.0,1.75,2025-12-05T16:26:00Z,1.0,1.75,2026-06-18,55000,2.3,2.3,2.17,2.0,2.17,2025-12-02T05:00:00Z,41.0,2.296829
BTC260618P00031000,0.529,-0.1909,0.0178,-0.0505,-0.0097,0.0785,,,,,,,,,2.62,22,P,1.28,194,A,A,2025-12-05T20:59:48.806134051Z,,,,,,,,,,,,,,2026-06-18,31000,,,,,,,,
BTC260320P00073000,0.9455,-0.8267,0.0128,-0.1905,-0.0178,0.0541,,,,,,,,,35.98,20,B,32.38,23,Z, ,2025-12-05T20:59:24.740522126Z,,,,,,,,,,,,,,2026-03-20,73000,,,,,,,,
BTC260320C00068000,,,,,,,2.0,2.0,2.0,1.0,2.0,2025-10-16T04:00:00Z,1.0,2.0,0.97,252,A,0.0,0,?,A,2025-12-05T20:59:42.345223759Z,I,2.0,1.0,2025-10-16T15:43:42.665324873Z,I,2.0,2.0,2.0,1.0,2.0,2025-10-16T15:43:00Z,1.0,2.0,2026-03-20,68000,3.1,3.1,3.1,1.0,3.1,2025-10-10T04:00:00Z,1.0,3.1
BTC270115P00031000,0.4973,-0.2119,0.014,-0.1296,-0.0063,0.1207,,,,,,,,,4.62,20,P,1.97,50,A,A,2025-12-05T20:59:51.971990846Z,,,,,,,,,,,,,,2027-01-15,31000,,,,,,,,
BTC260320P00048000,0.4558,-0.7358,0.034,-0.1095,-0.0112,0.069,8.9,8.9,8.9,1.0,8.9,2025-11-28T05:00:00Z,1.0,8.9,10.29,76,A,8.34,79,A, ,2025-12-05T20:59:48.805281218Z,I,8.9,1.0,2025-11-28T17:26:20.154109356Z,T,8.9,8.9,8.9,1.0,8.9,2025-11-28T17:26:00Z,1.0,8.9,2026-03-20,48000,10.2,10.2,10.2,1.0,10.2,2025-11-26T05:00:00Z,1.0,10.2
BTC280121P00031000,0.5875,-0.2135,0.0086,-0.3225,-0.005,0.1678,,,,,,,,,9.02,23,P,4.43,12,C, ,2025-12-05T20:59:48.806246627Z,,,,,,,,,,,,,,2028-01-21,31000,,,,,,,,
BTC260320C00062000,,,,,,,1.15,1.15,1.15,1.0,1.15,2025-11-28T05:00:00Z,5.0,1.15,0.98,133,B,0.0,0,?, ,2025-12-05T20:59:23.317754772Z,I,1.08,5.0,2025-11-28T15:45:01.795626511Z,M,1.15,1.15,1.15,1.0,1.15,2025-11-28T15:45:00Z,5.0,1.15,2026-03-20,62000,0.6,0.64,0.6,3.0,0.63,2025-11-26T05:00:00Z,9.0,0.623333
BTC270115C00080000,0.556,0.1991,0.0121,0.0652,-0.0085,0.1163,2.0,2.0,2.0,1.0,2.0,2025-12-05T05:00:00Z,1.0,2.0,3.73,90,A,0.27,39,A,A,2025-12-05T20:59:55.646528663Z,I,2.0,1.0,2025-12-05T15:16:22.476395396Z,U,2.0,2.0,2.0,1.0,2.0,2025-12-05T15:16:00Z,1.0,2.0,2027-01-15,80000,2.36,2.36,2.26,2.0,2.26,2025-12-03T05:00:00Z,2.0,2.31
BTC260116P00034000,0.5489,-0.1744,0.0353,-0.0086,-0.022,0.0341,0.6,0.61,0.55,5.0,0.55,2025-12-04T05:00:00Z,5.0,0.582,1.22,243,X,0.27,231,X,A,2025-12-05T20:59:35.363134298Z,I,0.6,1.0,2025-12-04T20:22:35.867655926Z,W,0.6,0.6,0.6,1.0,0.6,2025-12-04T20:22:00Z,1.0,0.6,2026-01-16,34000,1.1,1.1,1.1,1.0,1.1,2025-11-26T05:00:00Z,1.0,1.1
BTC260320C00075000,,,,,,,0.38,0.38,0.38,1.0,0.38,2025-12-03T05:00:00Z,6.0,0.38,0.73,281,A,0.0,0,?,A,2025-12-05T20:59:48.808357737Z,f,0.38,6.0,2025-12-03T20:55:50.116354516Z,C,0.38,0.38,0.38,1.0,0.38,2025-12-03T20:55:00Z,6.0,0.38,2026-03-20,75000,0.23,0.23,0.23,1.0,0.23,2025-11-25T05:00:00Z,1.0,0.23
BTC280121P00061000,0.5617,-0.5136,0.0123,-0.9711,-0.0042,0.2299,,,,,,,,,27.4,7,U,23.33,13,B, ,2025-12-05T20:59:23.318405854Z,,,,,,,,,,,,,,2028-01-21,61000,,,,,,,,
BTC260618C00031000,0.6312,0.7886,0.0159,0.1024,-0.0155,0.0834,,,,,,,,,13.06,691,X,10.79,267,X, ,2025-12-05T20:59:23.317914603Z,,,,,,,,,,,,,,2026-06-18,31000,,,,,,,,
BTC270115C00045000,0.511,0.5399,0.0186,0.1589,-0.0118,0.1654,7.8,7.8,7.8,1.0,7.8,2025-12-04T05:00:00Z,5.0,7.8,8.119,66,A,5.94,74,A,A,2025-12-05T20:59:58.200107953Z,I,7.83,5.0,2025-12-04T16:42:59.411748452Z,U,7.8,7.8,7.8,1.0,7.8,2025-12-04T16:42:00Z,5.0,7.8,2027-01-15,45000,8.4,8.4,8.4,1.0,8.4,2025-12-02T05:00:00Z,1.0,8.4
BTC270115C00059000,0.5312,0.3569,0.0169,0.1116,-0.0111,0.1554,,,,,,,,,5.53,78,A,2.58,71,A,A,2025-12-05T20:59:48.806883335Z,,,,,,,,,,,,,,2027-01-15,59000,,,,,,,,
BTC260116P00048000,0.4413,-0.8862,0.0329,-0.049,-0.0092,0.0255,8.5,8.5,8.5,1.0,8.5,2025-12-05T05:00:00Z,1.0,8.5,9.52,78,C,7.58,69,C, ,2025-12-05T20:59:48.804684731Z,g,8.5,1.0,2025-12-05T20:50:45.793669284Z,C,8.5,8.5,8.5,1.0,8.5,2025-12-05T20:50:00Z,1.0,8.5,2026-01-16,48000,9.25,9.25,9.25,1.0,9.25,2025-11-26T05:00:00Z,1.0,9.25
BTC251219C00058000,,,,,,,0.21,0.21,0.21,1.0,0.21,2025-11-21T05:00:00Z,1.0,0.21,0.12,2,C,0.0,0,?, ,2025-12-05T14:32:33.907855164Z,g,0.21,1.0,2025-11-21T15:40:50.275591073Z,C,0.21,0.21,0.21,1.0,0.21,2025-11-21T15:40:00Z,1.0,0.21,2025-12-19,58000,0.12,0.12,0.12,1.0,0.12,2025-11-14T05:00:00Z,1.0,0.12
BTC270115C00072000,0.5565,0.2534,0.0138,0.0812,-0.0098,0.1333,7.08,7.08,7.08,1.0,7.08,2025-10-02T04:00:00Z,1.0,7.08,4.03,24,A,1.37,33,A,A,2025-12-05T20:59:51.711635013Z,f,7.08,1.0,2025-10-02T13:38:04.241593885Z,I,7.08,7.08,7.08,1.0,7.08,2025-10-02T13:38:00Z,1.0,7.08,2027-01-15,72000,,,,,,,,
BTC260320P00035000,0.5192,-0.2683,0.0301,-0.0362,-0.0161,0.0696,1.8,1.8,1.75,2.0,1.75,2025-12-03T05:00:00Z,3.0,1.783333,2.94,430,A,1.23,465,A,A,2025-12-05T20:59:48.809185301Z,I,1.8,2.0,2025-12-03T20:11:15.744019135Z,D,1.8,1.8,1.8,1.0,1.8,2025-12-03T20:11:00Z,2.0,1.8,2026-03-20,35000,1.77,2.25,1.77,3.0,1.79,2025-12-02T05:00:00Z,12.0,2.171667
BTC251219P00063000,,,,,,,,,,,,,,,23.98,42,B,22.42,42,B, ,2025-12-05T20:59:48.804753477Z,,,,,,,,,,,,,,2025-12-19,63000,,,,,,,,
BTC260320P00057000,0.4437,-0.9162,0.0164,-0.1522,-0.0015,0.0325,,,,,,,,,18.15,25,A,16.2,33,B, ,2025-12-05T20:55:01.394874974Z,,,,,,,,,,,,,,2026-03-20,57000,,,,,,,,
BTC251219C00080000,,,,,,,0.04,0.04,0.04,1.0,0.04,2025-11-26T05:00:00Z,200.0,0.04,4.92,3,M,0.0,0,?, ,2025-12-05T14:30:01.242167364Z,a,0.04,200.0,2025-11-26T19:19:00.132373458Z,X,0.04,0.04,0.04,1.0,0.04,2025-11-26T19:19:00Z,200.0,0.04,2025-12-19,80000,0.55,0.55,0.55,14.0,0.55,2025-11-03T05:00:00Z,14.0,0.55
BTC260618P00065000,0.5336,-0.8491,0.0152,-0.3126,-0.0034,0.0675,,,,,,,,,26.35,33,B,24.1,33,B,A,2025-12-05T20:59:23.322340386Z,,,,,,,,,,,,,,2026-06-18,65000,,,,,,,,
BTC270115P00061000,0.5256,-0.6689,0.0166,-0.5467,-0.0052,0.1511,,,,,,,,,24.75,23,S,20.87,17,P, ,2025-12-05T20:59:24.691234398Z,,,,,,,,,,,,,,2027-01-15,61000,,,,,,,,
BTC251219C00045000,0.5758,0.1311,0.0495,0.0018,-0.0357,0.0159,0.15,0.43,0.15,13.0,0.35,2025-12-05T05:00:00Z,76.0,0.252237,0.47,146,C,0.07,125,C,A,2025-12-05T20:59:48.805149212Z,a,0.15,9.0,2025-12-05T20:59:33.753359735Z,X,0.15,0.15,0.15,1.0,0.15,2025-12-05T20:59:00Z,9.0,0.15,2025-12-19,45000,0.35,0.35,0.3,8.0,0.3,2025-12-04T05:00:00Z,12.0,0.3375
BTC270115C00063000,0.5288,0.3125,0.0161,0.0995,-0.0105,0.1475,,,,,,,,,4.76,25,A,2.029,27,A,A,2025-12-05T20:59:46.871241774Z,,,,,,,,,,,,,,2027-01-15,63000,,,,,,,,
BTC260618C00039000,0.5083,0.6085,0.0262,0.0939,-0.0163,0.1108,6.48,6.48,6.48,1.0,6.48,2025-12-05T05:00:00Z,1.0,6.48,7.61,471,A,5.17,568,A,A,2025-12-05T20:59:55.209929997Z,a,6.48,1.0,2025-12-05T19:25:37.036368688Z,X,6.48,6.48,6.48,1.0,6.48,2025-12-05T19:25:00Z,1.0,6.48,2026-06-18,39000,,,,,,,,
BTC260116C00075000,,,,,,,0.55,0.55,0.55,1.0,0.55,2025-11-13T05:00:00Z,1.0,0.55,0.73,331,A,0.0,0,?,A,2025-12-05T20:59:48.806293564Z,I,0.55,1.0,2025-11-13T18:52:44.758002008Z,B,0.55,0.55,0.55,1.0,0.55,2025-11-13T18:52:00Z,1.0,0.55,2026-01-16,75000,0.37,0.37,0.37,1.0,0.37,2025-11-07T05:00:00Z,10.0,0.37
BTC260320C00073000,,,,,,,1.26,1.26,1.26,1.0,1.26,2025-10-30T04:00:00Z,1.0,1.26,0.77,275,A,0.0,0,?,A,2025-12-05T20:59:48.808327636Z,I,1.26,1.0,2025-10-30T13:41:32.433245351Z,Z,1.26,1.26,1.26,1.0,1.26,2025-10-30T13:41:00Z,1.0,1.26,2026-03-20,73000,,,,,,,,
BTC251219P00025000,,,,,,,0.05,0.05,0.05,1.0,0.05,2025-11-17T05:00:00Z,1.0,0.05,0.77,315,B,0.0,0,?, ,2025-12-05T20:59:48.805429571Z,a,0.05,1.0,2025-11-17T20:30:17.394379037Z,X,0.05,0.05,0.05,1.0,0.05,2025-11-17T20:30:00Z,1.0,0.05,2025-12-19,25000,0.49,0.49,0.49,1.0,0.49,2025-06-10T04:00:00Z,10.0,0.49
BTC270115P00062000,0.5431,-0.6675,0.0161,-0.558,-0.0054,0.1513,,,,,,,,,25.98,12,T,21.79,12,T, ,2025-12-05T20:59:23.317894578Z,,,,,,,,,,,,,,2027-01-15,62000,,,,,,,,
BTC270115C00027000,0.5754,0.8403,0.0101,0.1879,-0.0088,0.1012,,,,,,,,,18.14,12,T,14.46,16,A, ,2025-12-05T20:59:48.804717544Z,,,,,,,,,,,,,,2027-01-15,27000,,,,,,,,
BTC260618P00049000,0.493,-0.6415,0.0263,-0.1954,-0.01,0.1077,7.55,7.55,7.55,1.0,7.55,2025-11-03T05:00:00Z,1.0,7.55,12.43,138,B,10.34,348,A,A,2025-12-05T20:59:52.426808367Z,g,7.55,1.0,2025-11-03T15:58:01.079681813Z,C,7.55,7.55,7.55,1.0,7.55,2025-11-03T15:58:00Z,1.0,7.55,2026-06-18,49000,,,,,,,,
BTC280121C00042000,0.5634,0.6638,0.0112,0.2873,-0.0089,0.2104,12.5,12.5,12.5,1.0,12.5,2025-11-24T05:00:00Z,7.0,12.5,14.72,13,A,10.76,20,A,A,2025-12-05T20:59:55.603450804Z,I,12.5,7.0,2025-11-24T15:50:19.925075988Z,C,12.5,12.5,12.5,1.0,12.5,2025-11-24T15:50:00Z,7.0,12.5,2028-01-21,42000,13.8,13.8,13.8,1.0,13.8,2025-11-17T05:00:00Z,10.0,13.8
BTC270115C00053000,0.5347,0.4324,0.0177,0.1311,-0.0119,0.1638,6.2,6.2,6.2,1.0,6.2,2025-11-17T05:00:00Z,2.0,6.2,6.75,30,S,3.82,25,A,A,2025-12-05T20:59:48.806883335Z,I,6.2,2.0,2025-11-17T18:02:11.019207416Z,I,6.2,6.2,6.2,1.0,6.2,2025-11-17T18:02:00Z,2.0,6.2,2027-01-15,53000,8.79,8.79,8.79,1.0,8.79,2025-11-05T05:00:00Z,1.0,8.79
BTC251219P00057000,,,,,,,,,,,,,,,18.08,42,B,15.83,42,B, ,2025-12-05T20:59:48.804745294Z,,,,,,,,,,,,,,2025-12-19,57000,,,,,,,,
BTC260618C00040000,0.5434,0.5865,0.0249,0.0896,-0.0174,0.1123,6.9,6.9,6.2,2.0,6.2,2025-12-05T05:00:00Z,2.0,6.55,6.86,226,A,5.83,7,D,A,2025-12-05T20:59:55.209940084Z,I,6.77,1.0,2025-12-05T18:02:01.939524147Z,X,6.9,6.9,6.9,1.0,6.9,2025-12-05T18:02:00Z,1.0,6.9,2026-06-18,40000,6.9,6.9,6.9,1.0,6.9,2025-12-04T05:00:00Z,1.0,6.9
BTC260116P00054000,,,,,,,14.0,14.0,14.0,1.0,14.0,2025-11-19T05:00:00Z,1.0,14.0,15.06,35,B,13.03,45,S, ,2025-12-05T20:59:55.517250385Z,I,14.0,1.0,2025-11-19T14:30:02.190474968Z,D,14.0,14.0,14.0,1.0,14.0,2025-11-19T14:30:00Z,1.0,14.0,2026-01-16,54000,11.8,11.8,11.8,1.0,11.8,2025-11-14T05:00:00Z,10.0,11.8
BTC280121C00080000,0.521,0.3245,0.012,0.1779,-0.0077,0.2074,5.66,5.66,5.66,1.0,5.66,2025-12-03T05:00:00Z,1.0,5.66,5.96,6,U,2.97,14,A,A,2025-12-05T20:59:48.984271399Z,a,5.66,1.0,2025-12-03T20:16:53.420384063Z,I,5.66,5.66,5.66,1.0,5.66,2025-12-03T20:16:00Z,1.0,5.66,2028-01-21,80000,4.76,4.93,4.55,13.0,4.6,2025-12-01T05:00:00Z,37.0,4.678378
BTC260320C00065000,,,,,,,0.34,0.34,0.34,2.0,0.34,2025-12-03T05:00:00Z,10.0,0.34,0.97,133,B,0.0,0,?, ,2025-12-05T20:59:23.31776911Z,g,0.34,5.0,2025-12-03T20:58:19.748107868Z,C,0.34,0.34,0.34,2.0,0.34,2025-12-03T20:58:00Z,10.0,0.34,2026-03-20,65000,0.4,0.4,0.4,1.0,0.4,2025-11-21T05:00:00Z,5.0,0.4
BTC280121P00034000,0.5569,-0.2487,0.0099,-0.3727,-0.005,0.1828,,,,,,,,,9.97,19,P,5.42,46,S, ,2025-12-05T20:59:55.523259915Z,,,,,,,,,,,,,,2028-01-21,34000,,,,,,,,
BTC260320C00056000,0.5309,0.1473,0.0206,0.0144,-0.0129,0.0486,0.81,0.81,0.81,1.0,0.81,2025-12-04T05:00:00Z,1.0,0.81,1.33,236,X,0.18,22,P, ,2025-12-05T20:59:48.804759293Z,a,0.81,1.0,2025-12-04T20:37:21.707361761Z,X,0.81,0.81,0.81,1.0,0.81,2025-12-04T20:37:00Z,1.0,0.81,2026-03-20,56000,0.75,0.75,0.75,1.0,0.75,2025-11-24T05:00:00Z,3.0,0.75
BTC251219P00037000,0.4785,-0.2123,0.0812,-0.0032,-0.0389,0.0217,0.67,0.72,0.5,6.0,0.5,2025-12-05T05:00:00Z,1007.0,0.669782,0.73,33,C,0.17,677,A,A,2025-12-05T20:59:55.939041159Z,f,0.67,1000.0,2025-12-05T19:11:16.231384832Z,X,0.67,0.67,0.67,1.0,0.67,2025-12-05T19:11:00Z,1000.0,0.67,2025-12-19,37000,0.4,0.41,0.4,4.0,0.4,2025-12-04T05:00:00Z,9.0,0.401111
BTC260320C00069000,,,,,,,3.12,3.25,3.12,2.0,3.25,2025-10-03T04:00:00Z,5.0,3.172,0.97,277,A,0.0,0,?,A,2025-12-05T20:59:42.578484023Z,g,3.12,3.0,2025-10-03T17:52:31.474796422Z,C,3.12,3.12,3.12,1.0,3.12,2025-10-03T17:52:00Z,3.0,3.12,2026-03-20,69000,,,,,,,,
BTC260320C00032000,0.6135,0.8004,0.0216,0.0629,-0.0197,0.059,,,,,,,,,10.33,711,X,8.85,231,A,A,2025-12-05T20:59:48.809295939Z,,,,,,,,,,,,,,2026-03-20,32000,,,,,,,,
BTC251219P00064000,,,,,,,21.12,21.12,21.12,1.0,21.12,2025-11-14T05:00:00Z,1.0,21.12,25.31,42,B,22.91,42,B, ,2025-12-05T20:59:48.804774411Z,n,21.12,1.0,2025-11-14T15:39:18.883687798Z,I,21.12,21.12,21.12,1.0,21.12,2025-11-14T15:39:00Z,1.0,21.12,2025-12-19,64000,13.26,13.26,13.26,1.0,13.26,2025-08-14T04:00:00Z,1.0,13.26
BTC260320C00044000,0.4752,0.4007,0.0385,0.038,-0.02,0.0816,3.2,3.2,3.2,1.0,3.2,2025-12-04T05:00:00Z,1.0,3.2,3.36,439,A,1.63,558,A,A,2025-12-05T20:59:56.773147808Z,I,3.14,1.0,2025-12-04T19:09:09.635797043Z,I,3.2,3.2,3.2,1.0,3.2,2025-12-04T19:09:00Z,1.0,3.2,2026-03-20,44000,3.3,3.3,3.3,1.0,3.3,2025-12-03T05:00:00Z,1.0,3.3
BTC260116P00035000,0.4966,-0.1996,0.0425,-0.0098,-0.0215,0.0371,0.8,0.93,0.75,7.0,0.75,2025-12-05T05:00:00Z,34.0,0.833235,1.02,18,P,0.57,39,S, ,2025-12-05T20:59:50.643511955Z,I,0.8,10.0,2025-12-05T20:52:11.607172575Z,B,0.8,0.8,0.8,1.0,0.8,2025-12-05T20:52:00Z,10.0,0.8,2026-01-16,35000,0.72,0.75,0.7,6.0,0.75,2025-12-04T05:00:00Z,13.0,0.710769
BTC251219C00069000,,,,,,,0.2,0.2,0.2,1.0,0.2,2025-11-03T05:00:00Z,1.0,0.2,0.23,15,S,0.0,0,?,A,2025-12-05T20:59:55.123952835Z,I,0.2,1.0,2025-11-03T16:00:44.248273262Z,C,0.2,0.2,0.2,1.0,0.2,2025-11-03T16:00:00Z,1.0,0.2,2025-12-19,69000,1.15,1.15,1.15,1.0,1.15,2025-10-09T04:00:00Z,1.0,1.15
BTC251219C00032000,0.4527,0.9944,0.0047,0.0113,-0.0054,0.0012,,,,,,,,,9.08,378,A,6.12,81,A,A,2025-12-05T20:59:56.53882242Z,,,,,,,,,,,,,,2025-12-19,32000,,,,,,,,
BTC251219P00030000,,,,,,,0.13,0.13,0.1,3.0,0.1,2025-12-02T05:00:00Z,3.0,0.11,0.17,5,I,0.0,0,?, ,2025-12-05T14:45:03.606184263Z,g,0.13,1.0,2025-12-02T19:04:00.880606737Z,C,0.13,0.13,0.13,1.0,0.13,2025-12-02T19:04:00Z,1.0,0.13,2025-12-19,30000,0.15,0.2,0.12,7.0,0.12,2025-12-01T05:00:00Z,108.0,0.197037
BTC270115C00069000,0.5402,0.2655,0.0146,0.0854,-0.0098,0.1366,,,,,,,,,4.08,42,A,1.52,86,A,A,2025-12-05T20:59:48.806747869Z,,,,,,,,,,,,,,2027-01-15,69000,,,,,,,,
BTC251219C00060000,,,,,,,0.05,0.05,0.05,1.0,0.05,2025-12-02T05:00:00Z,1.0,0.05,0.08,25,X,0.0,0,?, ,2025-12-05T14:45:03.15512892Z,f,0.05,1.0,2025-12-02T18:48:55.409310633Z,M,0.05,0.05,0.05,1.0,0.05,2025-12-02T18:48:00Z,1.0,0.05,2025-12-19,60000,0.04,0.04,0.01,3.0,0.01,2025-11-26T05:00:00Z,102.0,0.039412
BTC260618C00070000,0.5548,0.1227,0.0127,0.0214,-0.0088,0.0586,0.75,0.75,0.75,1.0,0.75,2025-12-01T05:00:00Z,1.0,0.75,1.42,131,B,0.23,8,U, ,2025-12-05T20:59:52.352717973Z,I,0.75,1.0,2025-12-01T15:34:26.874106657Z,C,0.75,0.75,0.75,1.0,0.75,2025-12-01T15:34:00Z,1.0,0.75,2026-06-18,70000,2.0,2.0,1.02,2.0,1.02,2025-11-28T05:00:00Z,2.0,1.51
