symbol,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,expires,price,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw
BTC280121C00035000,0.5818,0.7342,0.0099,0.2883,-0.0081,0.1864,14.11,14.11,14.11,1.0,14.11,2025-11-21T05:00:00Z,1.0,14.11,16.75,9,U,13.32,9,U, ,2025-11-26T14:46:27.707109696Z,g,14.11,1.0,2025-11-21T19:46:54.366264889Z,C,14.11,14.11,14.11,1.0,14.11,2025-11-21T19:46:00Z,1.0,14.11,2028-01-21,35000,14.87,14.87,14.87,2.0,14.87,2025-11-20T05:00:00Z,5.0,14.87
BTC280121P00040000,0.5441,-0.3284,0.0117,-0.5134,-0.005,0.2053,11.57,11.57,11.5,2.0,11.5,2025-11-21T05:00:00Z,2.0,11.535,13.24,21,A,9.01,27,A,A,2025-11-26T14:47:47.51687843Z,g,11.57,1.0,2025-11-21T19:46:54.366269896Z,C,11.57,11.57,11.57,1.0,11.57,2025-11-21T19:46:00Z,1.0,11.57,2028-01-21,40000,10.8,10.8,10.8,1.0,10.8,2025-11-20T05:00:00Z,2.0,10.8
BTC260116P00047000,0.5545,-0.7899,0.0359,-0.0552,-0.0185,0.0417,9.35,9.35,9.35,1.0,9.35,2025-11-24T05:00:00Z,1.0,9.35,9.56,52,B,8.24,48,B, ,2025-11-26T14:46:27.708234491Z,g,9.35,1.0,2025-11-24T16:52:12.383878653Z,C,9.35,9.35,9.35,1.0,9.35,2025-11-24T16:52:00Z,1.0,9.35,2026-01-16,47000,6.9,7.38,6.9,3.0,7.38,2025-11-18T05:00:00Z,3.0,7.08
BTC260116C00073000,,,,,,,,,,,,,,,0.77,555,A,0.0,0,?,A,2025-11-26T14:42:03.235042593Z,,,,,,,,,,,,,,2026-01-16,73000,,,,,,,,
BTC251219P00066000,,,,,,,,,,,,,,,28.64,35,B,25.66,41,S, ,2025-11-26T14:46:27.695176374Z,,,,,,,,,,,,,,2025-12-19,66000,,,,,,,,
BTC270115C00068000,0.5615,0.282,0.0146,0.0892,-0.0102,0.1394,,,,,,,,,4.58,91,A,1.57,88,A,A,2025-11-26T14:47:26.375968104Z,,,,,,,,,,,,,,2027-01-15,68000,,,,,,,,
BTC260116C00058000,,,,,,,0.4,0.4,0.4,1.0,0.4,2025-11-25T05:00:00Z,5.0,0.4,0.73,832,A,0.0,0,?,A,2025-11-26T14:48:00.946906019Z,I,0.4,5.0,2025-11-25T14:32:09.455893339Z,B,0.4,0.4,0.4,1.0,0.4,2025-11-25T14:32:00Z,5.0,0.4,2026-01-16,58000,0.53,0.53,0.53,1.0,0.53,2025-11-20T05:00:00Z,1.0,0.53
BTC270115C00073000,0.5643,0.2454,0.0135,0.0786,-0.0095,0.1299,,,,,,,,,4.059,112,A,1.12,86,A,A,2025-11-26T14:47:58.908133191Z,,,,,,,,,,,,,,2027-01-15,73000,,,,,,,,
BTC260618P00056000,0.5492,-0.7402,0.0204,-0.2619,-0.0079,0.0938,,,,,,,,,19.64,47,B,16.78,47,B,A,2025-11-26T14:43:59.757420132Z,,,,,,,,,,,,,,2026-06-18,56000,,,,,,,,
BTC260116C00063000,,,,,,,0.48,0.48,0.48,1.0,0.48,2025-11-20T05:00:00Z,1.0,0.48,0.77,559,A,0.0,0,?,A,2025-11-26T14:42:03.235042593Z,f,0.48,1.0,2025-11-20T16:05:49.455703118Z,I,0.48,0.48,0.48,1.0,0.48,2025-11-20T16:05:00Z,1.0,0.48,2026-01-16,63000,0.64,0.64,0.64,1.0,0.64,2025-11-05T05:00:00Z,1.0,0.64
BTC260116P00065000,0.7096,-0.9641,0.0077,-0.0886,-0.0013,0.0114,15.0,15.0,15.0,1.0,15.0,2025-07-11T04:00:00Z,9.0,15.0,28.71,1,U,23.43,1,U, ,2025-11-26T14:30:00.314178698Z,I,15.0,9.0,2025-07-11T14:59:07.066672086Z,I,15.0,15.0,15.0,1.0,15.0,2025-07-11T14:59:00Z,9.0,15.0,2026-01-16,65000,17.98,17.98,17.93,4.0,17.93,2025-07-07T04:00:00Z,9.0,17.974444
BTC260320P00049000,0.5428,-0.7211,0.0286,-0.123,-0.0132,0.0727,5.95,5.95,5.95,1.0,5.95,2025-11-03T05:00:00Z,1.0,5.95,12.47,89,X,10.45,603,C, ,2025-11-26T14:47:52.148659447Z,g,5.95,1.0,2025-11-03T15:58:01.079681813Z,C,5.95,5.95,5.95,1.0,5.95,2025-11-03T15:58:00Z,1.0,5.95,2026-03-20,49000,4.5,4.5,4.5,1.0,4.5,2025-10-07T04:00:00Z,1.0,4.5
BTC280121P00042000,0.5649,-0.3449,0.0115,-0.5627,-0.0052,0.2093,10.2,10.2,10.2,1.0,10.2,2025-10-17T04:00:00Z,1.0,10.2,14.97,22,A,10.58,24,A,A,2025-11-26T14:47:45.657168699Z,I,10.2,1.0,2025-10-17T14:21:48.381538414Z,P,10.2,10.2,10.2,1.0,10.2,2025-10-17T14:21:00Z,1.0,10.2,2028-01-21,42000,8.2,8.2,8.2,1.0,8.2,2025-10-14T04:00:00Z,1.0,8.2
BTC260320P00071000,0.8275,-0.8542,0.0128,-0.205,-0.0112,0.0495,,,,,,,,,34.39,23,Z,30.74,23,Z, ,2025-11-26T14:41:55.749661802Z,,,,,,,,,,,,,,2026-03-20,71000,,,,,,,,
BTC251219P00025000,,,,,,,0.05,0.05,0.05,1.0,0.05,2025-11-17T05:00:00Z,1.0,0.05,0.77,436,A,0.0,0,?,A,2025-11-26T14:42:03.237700809Z,a,0.05,1.0,2025-11-17T20:30:17.394379037Z,X,0.05,0.05,0.05,1.0,0.05,2025-11-17T20:30:00Z,1.0,0.05,2025-12-19,25000,0.49,0.49,0.49,1.0,0.49,2025-06-10T04:00:00Z,10.0,0.49
BTC251219C00056000,,,,,,,0.29,0.29,0.29,1.0,0.29,2025-11-19T05:00:00Z,1.0,0.29,0.73,516,A,0.0,0,?,A,2025-11-26T14:42:03.237700809Z,f,0.29,1.0,2025-11-19T19:08:56.213295031Z,C,0.29,0.29,0.29,1.0,0.29,2025-11-19T19:08:00Z,1.0,0.29,2025-12-19,56000,0.15,0.15,0.15,1.0,0.15,2025-11-14T05:00:00Z,1.0,0.15
BTC270115C00032000,0.5509,0.7529,0.0139,0.1884,-0.0102,0.1304,,,,,,,,,13.97,49,A,11.18,68,A,A,2025-11-26T14:47:59.927829861Z,,,,,,,,,,,,,,2027-01-15,32000,,,,,,,,
BTC260116C00050000,0.5399,0.1272,0.0267,0.0062,-0.0164,0.0301,0.45,0.5,0.44,9.0,0.5,2025-11-25T05:00:00Z,84.0,0.451905,0.53,25,P,0.38,33,A,A,2025-11-26T14:46:27.696265782Z,f,0.45,6.0,2025-11-25T17:53:16.860417267Z,X,0.45,0.45,0.45,3.0,0.45,2025-11-25T17:53:00Z,74.0,0.45,2026-01-16,50000,0.45,0.51,0.39,20.0,0.51,2025-11-24T05:00:00Z,175.0,0.4332
BTC251219P00072000,,,,,,,,,,,,,,,34.71,35,B,31.3,35,B, ,2025-11-26T14:46:27.700183657Z,,,,,,,,,,,,,,2025-12-19,72000,,,,,,,,
BTC280121P00055000,0.5599,-0.4732,0.0125,-0.8567,-0.0046,0.2261,,,,,,,,,23.06,7,U,19.86,7,C,A,2025-11-26T14:46:27.695517101Z,,,,,,,,,,,,,,2028-01-21,55000,,,,,,,,
BTC251219P00035000,0.5885,-0.2196,0.0517,-0.0058,-0.0358,0.0287,0.92,0.92,0.92,1.0,0.92,2025-11-25T05:00:00Z,4.0,0.92,1.13,251,A,0.42,274,E,A,2025-11-26T14:47:40.474694944Z,f,0.92,4.0,2025-11-25T19:51:22.534597447Z,S,0.92,0.92,0.92,1.0,0.92,2025-11-25T19:51:00Z,4.0,0.92,2025-12-19,35000,0.65,1.1,0.65,18.0,1.09,2025-11-24T05:00:00Z,162.0,0.953827
BTC270115P00036000,0.5338,-0.3156,0.0161,-0.2109,-0.0077,0.1468,,,,,,,,,7.82,48,A,4.84,50,A,A,2025-11-26T14:47:16.728070897Z,,,,,,,,,,,,,,2027-01-15,36000,,,,,,,,
BTC280121C00075000,0.5806,0.3938,0.0117,0.1976,-0.0089,0.2186,5.73,5.73,5.73,1.0,5.73,2025-11-24T05:00:00Z,9.0,5.73,7.18,61,A,4.96,10,B,A,2025-11-26T14:47:40.200275547Z,a,5.73,9.0,2025-11-24T16:50:05.811363534Z,X,5.73,5.73,5.73,1.0,5.73,2025-11-24T16:50:00Z,9.0,5.73,2028-01-21,75000,6.64,6.64,6.64,1.0,6.64,2025-11-17T05:00:00Z,1.0,6.64
BTC251219C00042000,0.4338,0.2513,0.0756,0.0058,-0.0302,0.031,0.72,0.85,0.72,23.0,0.84,2025-11-25T05:00:00Z,66.0,0.745455,0.83,1,C,0.37,324,A,A,2025-11-26T14:47:55.699912703Z,a,0.72,11.0,2025-11-25T16:36:24.01094263Z,A,0.72,0.72,0.72,4.0,0.72,2025-11-25T16:36:00Z,45.0,0.72,2025-12-19,42000,1.13,1.13,0.76,22.0,0.81,2025-11-24T05:00:00Z,98.0,0.89398
BTC260618C00050000,0.5259,0.3438,0.0242,0.0584,-0.0148,0.1065,3.0,3.03,3.0,8.0,3.02,2025-11-24T05:00:00Z,53.0,3.022453,3.47,173,N,2.26,161,A,A,2025-11-26T14:47:56.958268267Z,I,2.95,3.0,2025-11-24T16:56:31.201555995Z,A,3.0,3.0,3.0,1.0,3.0,2025-11-24T16:56:00Z,3.0,3.0,2026-06-18,50000,3.75,3.85,3.75,2.0,3.85,2025-11-17T05:00:00Z,9.0,3.805556
BTC251219C00035000,0.5595,0.79,0.053,0.0164,-0.0369,0.028,18.8,18.8,18.8,1.0,18.8,2025-07-18T04:00:00Z,5.0,18.8,5.07,336,A,3.92,252,N,A,2025-11-26T14:47:57.969214218Z,a,18.67,5.0,2025-07-18T15:10:29.096368059Z,X,18.8,18.8,18.8,1.0,18.8,2025-07-18T15:10:00Z,5.0,18.8,2025-12-19,35000,19.7,20.2,19.7,2.0,20.2,2025-07-14T04:00:00Z,9.0,19.866667
BTC260618P00040000,0.5398,-0.4319,0.0252,-0.1296,-0.0127,0.1138,6.25,6.51,6.25,3.0,6.51,2025-11-25T05:00:00Z,8.0,6.38,7.24,516,A,5.7,533,A,A,2025-11-26T14:47:23.482672779Z,f,6.25,4.0,2025-11-25T16:23:55.735403438Z,I,6.25,6.25,6.25,1.0,6.25,2025-11-25T16:23:00Z,4.0,6.25,2026-06-18,40000,6.71,7.03,6.71,7.0,6.75,2025-11-24T05:00:00Z,50.0,6.834
BTC260320P00035000,0.4588,-0.2852,0.0342,-0.0408,-0.0134,0.0735,2.55,2.55,2.55,2.0,2.55,2025-11-25T05:00:00Z,2.0,2.55,2.79,1,U,1.27,771,A,A,2025-11-26T14:48:00.055100192Z,n,2.55,1.0,2025-11-25T15:12:35.947584179Z,E,2.55,2.55,2.55,2.0,2.55,2025-11-25T15:12:00Z,2.0,2.55,2026-03-20,35000,2.75,3.1,2.67,8.0,3.1,2025-11-24T05:00:00Z,19.0,2.766316
BTC280121C00042000,0.5736,0.6575,0.0113,0.2799,-0.0088,0.2087,12.5,12.5,12.5,1.0,12.5,2025-11-24T05:00:00Z,7.0,12.5,14.02,7,A,10.9,8,U,A,2025-11-26T14:47:00.089266853Z,I,12.5,7.0,2025-11-24T15:50:19.925075988Z,C,12.5,12.5,12.5,1.0,12.5,2025-11-24T15:50:00Z,7.0,12.5,2028-01-21,42000,13.8,13.8,13.8,1.0,13.8,2025-11-17T05:00:00Z,10.0,13.8
BTC260320P00062000,0.6773,-0.847,0.0161,-0.176,-0.0094,0.0511,,,,,,,,,25.15,38,C,21.96,34,X,A,2025-11-26T14:47:56.981984883Z,,,,,,,,,,,,,,2026-03-20,62000,,,,,,,,
BTC280121P00043000,0.5629,-0.356,0.0117,-0.5845,-0.0052,0.2117,10.75,10.75,10.75,1.0,10.75,2025-11-04T05:00:00Z,1.0,10.75,15.84,24,A,10.88,27,A,A,2025-11-26T14:47:50.239250964Z,f,10.75,1.0,2025-11-04T19:04:30.563671391Z,I,10.75,10.75,10.75,1.0,10.75,2025-11-04T19:04:00Z,1.0,10.75,2028-01-21,43000,,,,,,,,
BTC251219C00073000,,,,,,,0.35,0.35,0.34,2.0,0.34,2025-11-17T05:00:00Z,2.0,0.345,0.73,529,A,0.0,0,?,A,2025-11-26T14:42:03.236909121Z,f,0.35,1.0,2025-11-17T14:55:05.343820309Z,W,0.35,0.35,0.34,2.0,0.34,2025-11-17T14:55:00Z,2.0,0.345,2025-12-19,73000,0.3,0.3,0.3,1.0,0.3,2025-10-17T04:00:00Z,1.0,0.3
BTC260320P00047000,0.5357,-0.6768,0.031,-0.1126,-0.0145,0.0777,7.82,7.82,7.82,1.0,7.82,2025-11-17T05:00:00Z,5.0,7.82,10.54,314,A,9.13,315,N,A,2025-11-26T14:47:54.886605072Z,g,7.82,5.0,2025-11-17T15:47:43.895670218Z,C,7.82,7.82,7.82,1.0,7.82,2025-11-17T15:47:00Z,5.0,7.82,2026-03-20,47000,5.7,5.7,5.7,1.0,5.7,2025-11-10T05:00:00Z,1.0,5.7
BTC251219C00064000,,,,,,,0.35,0.35,0.35,1.0,0.35,2025-11-11T05:00:00Z,10.0,0.35,0.77,509,A,0.0,0,?,A,2025-11-26T14:42:03.235787315Z,e,0.35,10.0,2025-11-11T19:41:57.883399685Z,B,0.35,0.35,0.35,1.0,0.35,2025-11-11T19:41:00Z,10.0,0.35,2025-12-19,64000,0.25,0.25,0.25,1.0,0.25,2025-10-30T04:00:00Z,2.0,0.25
BTC251219P00071000,,,,,,,,,,,,,,,33.36,35,B,30.47,35,B, ,2025-11-26T14:46:27.700080624Z,,,,,,,,,,,,,,2025-12-19,71000,,,,,,,,
BTC260618P00046000,0.5448,-0.5673,0.0249,-0.1809,-0.012,0.1138,,,,,,,,,11.22,314,A,9.57,313,A,A,2025-11-26T14:47:53.692157956Z,,,,,,,,,,,,,,2026-06-18,46000,,,,,,,,
BTC280121C00043000,0.5669,0.6452,0.0116,0.2792,-0.0088,0.2115,14.8,15.2,14.8,3.0,15.06,2025-11-14T05:00:00Z,3.0,15.02,13.7,23,A,10.33,5,U,A,2025-11-26T14:47:40.50264658Z,I,14.8,1.0,2025-11-14T17:31:20.491397179Z,U,14.8,15.2,14.8,2.0,15.2,2025-11-14T17:31:00Z,2.0,15.0,2028-01-21,43000,18.2,18.2,18.2,1.0,18.2,2025-10-17T04:00:00Z,3.0,18.2
BTC251219P00044000,0.5529,-0.798,0.0524,-0.0231,-0.0289,0.0274,5.27,5.27,5.27,1.0,5.27,2025-11-24T05:00:00Z,1.0,5.27,6.57,84,X,4.92,59,N,A,2025-11-26T14:47:42.888931893Z,a,5.27,1.0,2025-11-24T20:14:03.544130276Z,C,5.27,5.27,5.27,1.0,5.27,2025-11-24T20:14:00Z,1.0,5.27,2025-12-19,44000,7.15,7.15,6.6,2.0,6.6,2025-11-21T05:00:00Z,6.0,7.058333
BTC260116P00067000,,,,,,,,,,,,,,,30.51,1,U,25.3,1,U, ,2025-11-26T14:30:00.325806369Z,,,,,,,,,,,,,,2026-01-16,67000,,,,,,,,
BTC260618C00020000,0.7451,0.9333,0.006,0.0906,-0.0085,0.0374,,,,,,,,,20.98,410,C,18.86,46,A,A,2025-11-26T14:48:00.95953639Z,,,,,,,,,,,,,,2026-06-18,20000,,,,,,,,
BTC280121P00057000,0.5622,-0.4893,0.0125,-0.9026,-0.0044,0.2266,,,,,,,,,24.99,8,S,20.95,9,U,A,2025-11-26T14:46:27.702528918Z,,,,,,,,,,,,,,2028-01-21,57000,,,,,,,,
BTC260618C00045000,0.529,0.4479,0.0258,0.0737,-0.0162,0.1145,4.45,4.45,3.73,3.0,3.73,2025-11-24T05:00:00Z,46.0,3.823913,4.72,152,A,3.57,320,A,A,2025-11-26T14:47:45.294856245Z,a,4.45,6.0,2025-11-24T19:21:42.480365066Z,X,4.45,4.45,4.45,1.0,4.45,2025-11-24T19:21:00Z,6.0,4.45,2026-06-18,45000,3.86,4.2,3.8,4.0,3.8,2025-11-21T05:00:00Z,4.0,3.915
BTC260116P00051000,0.5868,-0.8691,0.025,-0.0645,-0.0128,0.0308,5.85,5.85,5.8,2.0,5.8,2025-10-20T04:00:00Z,2.0,5.825,13.62,35,B,11.42,45,S,A,2025-11-26T14:46:29.734158647Z,a,5.85,1.0,2025-10-20T17:40:08.059358876Z,X,5.85,5.85,5.85,1.0,5.85,2025-10-20T17:40:00Z,1.0,5.85,2026-01-16,51000,5.7,5.7,5.7,1.0,5.7,2025-10-14T04:00:00Z,1.0,5.7
BTC270115P00028000,0.5148,-0.1749,0.0121,-0.1071,-0.0057,0.1064,,,,,,,,,4.22,31,A,1.08,35,A,A,2025-11-26T14:47:45.995535432Z,,,,,,,,,,,,,,2027-01-15,28000,,,,,,,,
BTC251219C00066000,,,,,,,0.61,0.61,0.61,1.0,0.61,2025-10-23T04:00:00Z,1.0,0.61,0.77,526,A,0.0,0,?,A,2025-11-26T14:42:03.236909121Z,a,0.61,1.0,2025-10-23T13:54:17.848392176Z,I,0.61,0.61,0.61,1.0,0.61,2025-10-23T13:54:00Z,1.0,0.61,2025-12-19,66000,0.77,0.77,0.77,1.0,0.77,2025-10-14T04:00:00Z,1.0,0.77
BTC251219P00069000,,,,,,,,,,,,,,,31.42,35,B,28.95,45,S, ,2025-11-26T14:46:27.695176374Z,,,,,,,,,,,,,,2025-12-19,69000,,,,,,,,
BTC251219C00043000,0.5198,0.2357,0.0609,0.0053,-0.0347,0.0299,0.55,0.64,0.55,9.0,0.6,2025-11-25T05:00:00Z,31.0,0.584194,0.83,147,A,0.48,38,B, ,2025-11-26T14:47:44.036724363Z,I,0.55,1.0,2025-11-25T19:22:59.986754127Z,U,0.55,0.55,0.55,1.0,0.55,2025-11-25T19:22:00Z,1.0,0.55,2025-12-19,43000,0.8,0.85,0.5,28.0,0.5,2025-11-24T05:00:00Z,111.0,0.694865
BTC260320P00067000,0.7083,-0.8766,0.0133,-0.1944,-0.0073,0.0441,,,,,,,,,29.97,22,Z,26.63,22,Z, ,2025-11-26T14:36:56.24627749Z,,,,,,,,,,,,,,2026-03-20,67000,,,,,,,,
BTC260618P00060000,0.6089,-0.7549,0.0178,-0.2871,-0.0084,0.091,21.3,21.3,21.3,1.0,21.3,2025-11-19T05:00:00Z,2.0,21.3,23.49,47,B,20.81,39,A,A,2025-11-26T14:47:46.469456156Z,I,21.3,2.0,2025-11-19T17:37:39.813320246Z,I,21.3,21.3,21.3,1.0,21.3,2025-11-19T17:37:00Z,2.0,21.3,2026-06-18,60000,18.5,18.5,18.48,5.0,18.48,2025-11-14T05:00:00Z,68.0,18.491471
BTC260618P00058000,0.5933,-0.7401,0.0189,-0.2736,-0.0087,0.0939,,,,,,,,,21.5,47,B,19.11,47,B, ,2025-11-26T14:46:27.704264822Z,,,,,,,,,,,,,,2026-06-18,58000,,,,,,,,
BTC270115C00030000,0.5553,0.7858,0.0127,0.1901,-0.0096,0.1204,12.99,13.42,12.99,3.0,13.35,2025-11-21T05:00:00Z,3.0,13.253333,15.07,75,A,12.34,72,A,A,2025-11-26T14:47:26.00719884Z,f,12.99,1.0,2025-11-21T20:36:58.301669662Z,W,12.99,12.99,12.99,1.0,12.99,2025-11-21T20:36:00Z,1.0,12.99,2027-01-15,30000,13.5,13.7,13.4,3.0,13.7,2025-11-20T05:00:00Z,4.0,13.5
BTC251219P00034000,0.6708,-0.1921,0.0419,-0.0052,-0.0378,0.0265,0.65,0.73,0.65,2.0,0.73,2025-11-25T05:00:00Z,11.0,0.722727,0.98,166,X,0.52,20,E,A,2025-11-26T14:47:46.841883817Z,I,0.65,1.0,2025-11-25T19:54:12.662432535Z,A,0.65,0.65,0.65,1.0,0.65,2025-11-25T19:54:00Z,1.0,0.65,2025-12-19,34000,0.66,0.85,0.66,7.0,0.8,2025-11-24T05:00:00Z,47.0,0.701277
BTC251219P00061000,,,,,,,,,,,,,,,24.2,35,B,21.13,45,S,A,2025-11-26T14:46:27.696083451Z,,,,,,,,,,,,,,2025-12-19,61000,,,,,,,,
BTC251219P00075000,,,,,,,24.7,25.0,24.68,8.0,25.0,2025-08-19T04:00:00Z,70.0,24.738,37.71,35,B,34.98,35,B, ,2025-11-26T14:46:27.695081286Z,f,24.7,14.0,2025-08-19T14:55:28.79362542Z,W,24.7,25.0,24.68,8.0,25.0,2025-08-19T14:55:00Z,70.0,24.738,2025-12-19,75000,21.4,21.4,21.4,1.0,21.4,2025-08-13T04:00:00Z,10.0,21.4
BTC260116P00062000,0.7602,-0.9327,0.0118,-0.0829,-0.0078,0.0188,,,,,,,,,24.75,23,Z,21.74,23,Z, ,2025-11-26T14:46:27.701478173Z,,,,,,,,,,,,,,2026-01-16,62000,,,,,,,,
BTC251219P00040000,0.5233,-0.5651,0.0774,-0.0155,-0.0408,0.0383,2.1,2.1,2.1,1.0,2.1,2025-11-26T05:00:00Z,1.0,2.1,3.15,440,X,2.26,113,X, ,2025-11-26T14:46:27.695242125Z,I,2.26,1.0,2025-11-26T14:31:51.805516512Z,E,2.1,2.1,2.1,1.0,2.1,2025-11-26T14:31:00Z,1.0,2.1,2025-12-19,40000,2.9,3.0,2.75,8.0,2.75,2025-11-25T05:00:00Z,54.0,2.96037
BTC260618P00055000,0.5709,-0.7127,0.0206,-0.2525,-0.0093,0.0986,,,,,,,,,18.72,47,B,16.46,374,C,A,2025-11-26T14:47:55.227101578Z,,,,,,,,,,,,,,2026-06-18,55000,,,,,,,,
BTC251219P00070000,,,,,,,20.72,20.72,20.72,1.0,20.72,2025-09-03T04:00:00Z,1.0,20.72,32.93,35,B,29.87,41,S,A,2025-11-26T14:46:53.707027393Z,n,20.72,1.0,2025-09-03T13:37:24.955741406Z,C,20.72,20.72,20.72,1.0,20.72,2025-09-03T13:37:00Z,1.0,20.72,2025-12-19,70000,,,,,,,,
BTC280121P00063000,0.5678,-0.534,0.0123,-1.0397,-0.0039,0.2258,,,,,,,,,29.38,8,U,25.83,5,Z,A,2025-11-26T14:42:01.300856713Z,,,,,,,,,,,,,,2028-01-21,63000,,,,,,,,
BTC260116P00048000,0.5695,-0.8101,0.0329,-0.0575,-0.0176,0.0393,10.3,10.3,10.3,1.0,10.3,2025-11-24T05:00:00Z,1.0,10.3,10.56,55,A,9.06,51,B,A,2025-11-26T14:47:51.834255223Z,g,10.3,1.0,2025-11-24T16:52:06.237411109Z,C,10.3,10.3,10.3,1.0,10.3,2025-11-24T16:52:00Z,1.0,10.3,2026-01-16,48000,7.42,7.42,7.42,1.0,7.42,2025-11-17T05:00:00Z,5.0,7.42
BTC251219P00041000,0.4397,-0.6707,0.0847,-0.0183,-0.0305,0.0352,3.08,3.93,3.08,5.0,3.93,2025-11-24T05:00:00Z,23.0,3.471739,3.44,14,M,2.67,629,A,O,2025-11-26T14:47:56.500016174Z,a,3.08,1.0,2025-11-24T20:27:19.47742226Z,E,3.08,3.08,3.08,1.0,3.08,2025-11-24T20:27:00Z,1.0,3.08,2025-12-19,41000,4.5,4.81,4.5,2.0,4.81,2025-11-21T05:00:00Z,2.0,4.655
BTC270115P00034000,0.5217,-0.2806,0.0156,-0.1823,-0.0073,0.1391,4.72,4.72,4.72,1.0,4.72,2025-11-18T05:00:00Z,2.0,4.72,6.68,51,A,3.66,55,S,A,2025-11-26T14:48:00.265575295Z,a,4.72,2.0,2025-11-18T14:34:08.368363369Z,X,4.72,4.72,4.72,1.0,4.72,2025-11-18T14:34:00Z,2.0,4.72,2027-01-15,34000,3.27,3.27,3.27,1.0,3.27,2025-10-30T04:00:00Z,1.0,3.27
BTC260116P00020000,,,,,,,0.16,0.16,0.16,1.0,0.16,2025-11-21T05:00:00Z,2.0,0.16,0.73,424,A,0.0,0,?,A,2025-11-26T14:42:03.234208472Z,a,0.16,2.0,2025-11-21T20:17:47.500224653Z,J,0.16,0.16,0.16,1.0,0.16,2025-11-21T20:17:00Z,2.0,0.16,2026-01-16,20000,0.16,0.16,0.15,3.0,0.15,2025-11-20T05:00:00Z,4.0,0.155
BTC270115C00047000,0.547,0.5101,0.0177,0.1483,-0.0121,0.1646,6.98,6.98,6.98,1.0,6.98,2025-11-24T05:00:00Z,10.0,6.98,8.039,46,A,5.37,66,A,A,2025-11-26T14:47:15.392882107Z,a,6.98,10.0,2025-11-24T18:41:40.347367714Z,X,6.98,6.98,6.98,1.0,6.98,2025-11-24T18:41:00Z,10.0,6.98,2027-01-15,47000,9.1,9.1,9.1,1.0,9.1,2025-11-14T05:00:00Z,2.0,9.1
BTC270115C00080000,0.5903,0.2186,0.0121,0.0698,-0.0092,0.1218,2.55,2.55,2.4,2.0,2.4,2025-11-18T05:00:00Z,30.0,2.53,3.62,121,A,1.02,74,A,A,2025-11-26T14:48:00.63888559Z,a,2.55,26.0,2025-11-18T16:28:55.484373135Z,X,2.55,2.55,2.4,2.0,2.4,2025-11-18T16:28:00Z,30.0,2.53,2027-01-15,80000,2.5,2.5,2.5,2.0,2.5,2025-11-17T05:00:00Z,3.0,2.5
BTC251219P00059000,,,,,,,,,,,,,,,21.57,35,B,19.41,45,S,A,2025-11-26T14:46:27.696115147Z,,,,,,,,,,,,,,2025-12-19,59000,,,,,,,,
BTC260320P00046000,0.5427,-0.6473,0.0316,-0.1068,-0.0156,0.0804,7.95,7.95,7.95,1.0,7.95,2025-11-19T05:00:00Z,1.0,7.95,9.82,345,A,8.45,339,A,A,2025-11-26T14:48:01.062105919Z,I,7.95,1.0,2025-11-19T15:23:19.045064582Z,Z,7.95,7.95,7.95,1.0,7.95,2025-11-19T15:23:00Z,1.0,7.95,2026-03-20,46000,7.0,7.0,7.0,1.0,7.0,2025-11-14T05:00:00Z,3.0,7.0
BTC270115C00072000,0.5687,0.2558,0.0137,0.0814,-0.0098,0.1328,7.08,7.08,7.08,1.0,7.08,2025-10-02T04:00:00Z,1.0,7.08,4.22,93,A,1.27,99,A,A,2025-11-26T14:47:51.977185388Z,f,7.08,1.0,2025-10-02T13:38:04.241593885Z,I,7.08,7.08,7.08,1.0,7.08,2025-10-02T13:38:00Z,1.0,7.08,2027-01-15,72000,,,,,,,,
BTC260116P00030000,0.6601,-0.1192,0.0208,-0.0073,-0.0181,0.0288,0.45,0.59,0.45,2.0,0.59,2025-11-24T05:00:00Z,11.0,0.577273,1.02,148,A,0.23,24,U,A,2025-11-26T14:47:55.796654264Z,f,0.45,1.0,2025-11-24T19:02:06.626608288Z,M,0.45,0.45,0.45,1.0,0.45,2025-11-24T19:02:00Z,1.0,0.45,2026-01-16,30000,0.9,0.9,0.5,6.0,0.85,2025-11-21T05:00:00Z,22.0,0.839545
BTC260320P00025000,0.6855,-0.0863,0.0106,-0.0126,-0.0098,0.0341,0.74,0.74,0.74,1.0,0.74,2025-11-24T05:00:00Z,2.0,0.74,0.97,44,A,0.42,15,Z, ,2025-11-26T14:46:27.695222386Z,f,0.74,2.0,2025-11-24T14:43:26.716499477Z,M,0.74,0.74,0.74,1.0,0.74,2025-11-24T14:43:00Z,2.0,0.74,2026-03-20,25000,0.8,1.0,0.65,6.0,0.65,2025-11-21T05:00:00Z,25.0,0.8212
